Year,Country,Core_CPI,Inflation,Exports,Foreign_Reserves,GDP,Imports,Industrial_Production,Exchange_Rate,Retail_Sales,Stock_Market,Total_Reserves,Unemployment
2012,South Africa,109.8348,3.753451,88896.56,0.486714,419369.8,99249.73,112000000000.0,8.207109,98.57431,115.2488,50724.0,24.87962
2013,South Africa,115.5393,3.753451,92099.27,0.478958,429793.0,103663.5,113000000000.0,9.651338,86.06496,116.7306,49583.0,24.7314
2014,South Africa,122.0254,3.753451,95509.96,0.491937,435869.6,104481.1,114000000000.0,10.84821,77.86637,122.2054,49091.0,25.10207
2015,South Africa,128.6377,3.753451,97707.3,0.534655,441631.1,108439.7,114000000000.0,12.7675,68.67682,110.1394,45780.0,25.33703
2016,South Africa,135.8485,3.753451,97272.05,0.630118,444565.9,102483.5,115000000000.0,14.7061,60.7309,94.5376,47356.0,26.70011
2017,South Africa,142.3156,3.753451,99410.3,0.608594,449713.8,103731.4,114000000000.0,13.3143,69.11951,110.7594,50722.0,27.41051
2018,South Africa,148.3722,3.753451,101205.8,0.555645,456714.8,109292.2,115000000000.0,13.24647,71.42779,115.7001,51641.0,27.08884
2019,South Africa,154.4967,3.753451,98123.56,0.625067,457902.1,109715.0,113000000000.0,14.45282,66.12276,104.7453,55058.0,28.67297
2020,South Africa,159.7275,3.753451,92420.89,0.799374,429654.5,92908.28,99200000000.0,16.48215,54.43977,89.31641,55013.0,29.14864
2021,South Africa,164.5968,3.753451,104332.7,0.625936,450529.9,102615.0,106000000000.0,14.77829,64.09712,122.3979,57589.0,34.32354
2022,South Africa,171.7238,3.753451,109154.5,0.553888,459802.4,115033.0,106000000000.0,16.36917,58.88735,117.2563,60570.0,33.54667
2023,South Africa,180.0477,3.753451,112061.9,0.593284,463508.9,119023.6,106000000000.0,18.43503,51.29487,111.2273,62518.0,32.42098
2024,South Africa,187.8316,3.753451,107779.1,0.650463,465987.9,109989.5,106000000000.0,18.33471,52.7766,117.3579,65459.0,32.62401
2025,South Africa,193.7666,3.753451,107779.1,0.650463,471181.9,109989.5,105000000000.0,17.89458,56.16737,148.0885,75892.0,32.35439
2026,South Africa,197.4517,3.753451,107779.1,0.650463,471181.9,109989.5,105000000000.0,16.44787,56.16737,194.9106,75892.0,32.35439
1996,Spain,73.05247,3.753451,128429.9,0.577199,1060279.0,149520.8,350000000000.0,146.3908,66.69143,35.71044,69999.04,18.4
1997,Spain,73.05247,3.753451,144689.6,0.577199,1060279.0,166765.2,350000000000.0,146.3908,66.69143,35.71044,69999.04,18.4
1998,Spain,74.99256,3.753451,154450.3,0.425481,1105892.0,189960.3,369000000000.0,149.3703,66.69143,51.66365,56551.47,16.40833
1999,Spain,76.84441,3.753451,163865.9,0.235005,1154650.0,215784.0,379000000000.0,156.1631,66.69143,54.64112,33890.15,13.6
2000,Spain,79.04707,3.753451,183998.0,0.207453,1214698.0,234173.1,396000000000.0,180.5432,66.69143,53.40149,31756.34,11.91667
2001,Spain,81.08177,3.753451,191891.8,0.19686,1262304.0,244983.1,390000000000.0,185.8504,66.98599,43.86198,30322.53,10.575
2002,Spain,84.17528,3.753451,197254.0,0.215682,1297087.0,254412.2,389000000000.0,176.5118,73.47009,39.22168,35336.41,11.46667
2003,Spain,86.72556,3.753451,210190.9,0.099153,1335211.0,274340.9,395000000000.0,147.2696,90.36151,45.87035,20663.54,11.49167
2004,Spain,88.93992,3.753451,221089.4,0.05163,1376797.0,301362.7,403000000000.0,133.9006,101.683,61.41565,13303.42,10.975
2005,Spain,91.28184,3.753451,221615.9,0.036191,1425690.0,320734.4,405000000000.0,133.88,102.9392,75.51322,10413.85,9.158333
2006,Spain,93.81405,3.753451,234290.2,0.035343,1483337.0,345562.2,420000000000.0,132.5644,105.9238,95.59944,11527.71,8.441667
2007,Spain,96.34626,3.753451,243866.7,0.031156,1535751.0,370018.8,429000000000.0,121.5501,118.5775,128.3763,11980.95,8.25
2008,Spain,98.71689,3.753451,249140.4,0.030912,1547533.0,357650.6,397000000000.0,113.6983,119.8016,108.6388,12901.77,11.26667
2009,Spain,99.85755,3.753451,224239.6,0.064326,1489220.0,299382.3,334000000000.0,119.6776,107.3674,83.96427,18701.93,17.88333
2010,Spain,101.0333,3.753451,259461.8,0.062253,1490621.0,326540.5,337000000000.0,125.627,100.0,82.18726,19634.46,19.85
2011,Spain,102.5854,3.753451,286071.5,0.091693,1481083.0,330444.7,332000000000.0,119.654,98.39386,77.78817,33329.67,21.40833
2012,Spain,104.1013,3.753451,290835.8,0.110295,1438648.0,306717.3,311000000000.0,129.4293,83.88009,56.79598,36009.65,24.8
2013,Spain,105.63,3.753451,306345.4,0.107819,1418113.0,316315.3,305000000000.0,125.2953,82.0928,67.09534,35917.93,26.1
2014,Spain,105.596,3.753451,316827.8,0.113606,1439676.0,341834.5,309000000000.0,125.4115,82.79711,81.25408,39952.99,24.45833
2015,Spain,105.9925,3.753451,327962.4,0.147066,1498138.0,363824.5,319000000000.0,149.8783,72.14376,68.76964,44816.74,22.06667
2016,Spain,106.6952,3.753451,339981.0,0.175513,1541812.0,373896.5,325000000000.0,150.4756,74.49891,55.76593,53092.05,19.64167
2017,Spain,108.0399,3.753451,367285.0,0.170389,1586464.0,394111.4,334000000000.0,147.5746,76.95512,67.02253,58121.07,17.25
2018,Spain,109.2072,3.753451,366867.7,0.157999,1624466.0,398330.4,336000000000.0,140.8955,81.04915,65.8654,59498.93,15.25833
2019,Spain,110.3415,3.753451,370614.0,0.170516,1656325.0,402421.8,338000000000.0,148.6037,78.56954,59.24788,61428.13,14.11667
2020,Spain,110.907,3.753451,336884.6,0.206204,1475122.0,354268.4,307000000000.0,145.9893,74.8564,49.26803,64677.75,15.54167
2021,Spain,111.5129,3.753451,375102.4,0.188641,1573706.0,394922.1,329000000000.0,140.6383,80.93713,58.51868,76325.55,14.925
2022,Spain,115.7365,3.753451,390769.0,0.160228,1673957.0,424512.9,337000000000.0,158.2326,73.62675,49.77349,77105.69,13.05
2023,Spain,120.7148,3.753451,370167.0,0.185529,1715151.0,401522.0,332000000000.0,153.86,77.46235,57.59181,85087.6,12.18333
2024,Spain,124.2133,3.753451,364816.0,0.184444,1774412.0,404535.7,333000000000.0,153.8156,78.84316,67.45977,84822.51,11.36667
2025,Spain,127.562,3.753451,364816.0,0.184444,1824539.0,404535.7,337000000000.0,147.5997,85.88239,92.01686,89759.42,10.50833
2026,Spain,129.8252,3.753451,364816.0,0.184444,1824539.0,404535.7,337000000000.0,142.5572,85.88239,116.5043,89759.42,10.50833
1997,Sri Lanka,101.8832,3.753451,243224.5,0.305587,56111.24,220158.0,17700000000.0,58.92144,91.92693,39.78505,1194.891,10.5
1998,Sri Lanka,101.8832,3.753451,243224.5,0.305587,56111.24,220158.0,17700000000.0,64.65972,91.92693,31.12518,1194.891,9.2
1999,Sri Lanka,101.8832,3.753451,243224.5,0.305587,56111.24,220158.0,17700000000.0,70.62661,91.92693,25.46092,1194.891,8.9
2000,Sri Lanka,101.8832,3.753451,243224.5,0.305587,56111.24,220158.0,17700000000.0,76.82271,91.92693,21.19876,1194.891,7.6
2001,Sri Lanka,101.8832,3.753451,243224.5,0.305587,56111.24,220158.0,17700000000.0,89.42545,91.92693,16.23489,1479.874,7.9
2002,Sri Lanka,101.8832,3.753451,243224.5,0.305587,56111.24,220158.0,17700000000.0,95.61231,91.92693,23.66116,1875.652,8.8
2003,Sri Lanka,101.8832,3.753451,243224.5,0.305587,56111.24,220158.0,17700000000.0,96.5086,91.92693,33.27873,2604.748,8.1
2004,Sri Lanka,101.8832,3.753451,243224.5,0.305587,56111.24,220158.0,17700000000.0,101.1932,91.92693,42.93001,2451.766,8.1
2005,Sri Lanka,101.8832,3.753451,243224.5,0.305587,56111.24,220158.0,17700000000.0,100.4508,91.92693,64.04018,3047.03,7.7
2006,Sri Lanka,101.8832,3.753451,243224.5,0.305587,56111.24,220158.0,17700000000.0,103.95,91.92693,71.35988,3135.227,6.5
2007,Sri Lanka,101.8832,3.753451,243224.5,0.343872,56111.24,220158.0,17700000000.0,110.5909,91.92693,77.90235,3886.578,6.0
2008,Sri Lanka,101.8832,3.753451,243224.5,0.20064,56111.24,220158.0,17700000000.0,108.3508,91.92693,68.97718,2839.093,5.4
2009,Sri Lanka,101.8832,3.753451,243224.5,0.521235,56111.24,220158.0,17700000000.0,114.9601,91.92693,65.8617,5308.621,5.9
2010,Sri Lanka,101.8832,3.753451,243224.5,0.573127,56111.24,220158.0,17700000000.0,113.0404,91.92693,143.6934,7716.415,4.9
2011,Sri Lanka,101.8832,3.753451,243224.5,0.354324,60860.61,220158.0,19000000000.0,110.5384,91.92693,202.5058,7185.328,4.2
2012,Sri Lanka,101.8832,3.753451,243224.5,0.382486,66512.24,220158.0,19300000000.0,127.6413,91.92693,136.7022,7334.513,4.0
2013,Sri Lanka,101.8832,3.753451,243224.5,0.415909,68885.5,220158.0,19200000000.0,129.1335,91.92693,148.7367,7495.27,4.4
2014,Sri Lanka,101.8832,3.753451,243224.5,0.422855,72240.72,220158.0,20300000000.0,130.593,91.92693,164.4282,8208.41,4.3
2015,Sri Lanka,101.8832,3.753451,243224.5,0.38537,69497.9,220158.0,22200000000.0,136.051,91.92693,170.2277,7303.64,4.7
2016,Sri Lanka,101.8832,3.753451,243224.5,0.313869,72936.52,220158.0,22900000000.0,146.1561,91.92693,141.8291,6019.04,4.4
2017,Sri Lanka,101.8832,3.753451,243224.5,0.379821,77549.49,220158.0,23500000000.0,152.5293,91.92693,136.503,7958.65,4.2
2018,Sri Lanka,101.8832,3.753451,243224.5,0.310252,79400.37,220158.0,23700000000.0,162.6012,91.92693,124.9245,6919.22,4.4
2019,Sri Lanka,101.8832,3.753451,243224.5,0.382835,79235.33,220158.0,24000000000.0,178.73,91.92693,104.3842,7642.39,4.8
2020,Sri Lanka,101.8832,3.753451,243224.5,0.352965,75295.39,220158.0,21500000000.0,185.4433,91.92693,97.35118,5664.27,5.5
2021,Sri Lanka,101.8832,3.753451,243224.5,0.152114,78599.34,220158.0,23200000000.0,198.4335,91.92693,139.225,3139.23,5.1
2022,Sri Lanka,101.8832,3.753451,243224.5,0.103973,72752.33,220158.0,20400000000.0,324.3985,91.92693,101.753,1898.0,4.7
2023,Sri Lanka,101.8832,3.753451,243224.5,0.261296,71380.7,220158.0,19600000000.0,327.4696,91.92693,99.32783,4392.0,4.7
2024,Sri Lanka,101.8832,3.753451,243224.5,0.325322,74913.43,220158.0,20600000000.0,301.6448,91.92693,127.9163,6122.0,4.7
2025,Sri Lanka,101.8832,3.753451,243224.5,0.325322,78635.98,220158.0,21700000000.0,300.5704,91.92693,202.9181,6838.0,4.7
2026,Sri Lanka,101.8832,3.753451,243224.5,0.325322,78635.98,220158.0,21700000000.0,311.3833,91.92693,234.898,6838.0,4.7
1996,Sweden,85.27748,3.753451,94911.73,0.167981,354138.1,220158.0,112000000000.0,7.639589,52.96463,51.73423,11029.75,10.8826
1997,Sweden,85.27748,3.753451,105039.8,0.167981,354138.1,220158.0,112000000000.0,7.639589,52.96463,51.73423,11029.75,10.8826
1998,Sweden,86.19688,3.753451,112575.2,0.209435,368792.8,220158.0,117000000000.0,7.954721,52.80917,58.65006,14364.66,8.813132
1999,Sweden,86.62718,3.753451,118298.1,0.221991,383280.7,220158.0,120000000000.0,8.264575,53.66478,65.51059,15303.08,7.564602
2000,Sweden,87.22385,3.753451,129792.1,0.205814,401745.9,220158.0,123000000000.0,9.168,51.78681,89.1968,15134.47,6.330908
2001,Sweden,88.99942,3.753451,128060.1,0.221124,407920.0,220158.0,123000000000.0,10.33662,47.16302,55.46058,14239.09,5.978618
2002,Sweden,90.41012,3.753451,130368.7,0.256664,417162.8,220158.0,124000000000.0,9.716934,52.64274,44.74022,17411.11,6.096236
2003,Sweden,91.63894,3.753451,136567.4,0.237494,425576.4,220158.0,127000000000.0,8.07742,65.87689,48.17627,19991.2,6.71375
2004,Sweden,92.45298,3.753451,149948.0,0.223405,440817.0,220158.0,132000000000.0,7.34514,75.72618,67.89042,22481.75,7.527585
2005,Sweden,92.82229,3.753451,155590.5,0.200803,453077.6,220158.0,135000000000.0,7.475822,79.50501,80.95365,22360.94,7.911494
2006,Sweden,93.46442,3.753451,166073.3,0.1964,475526.0,220158.0,142000000000.0,7.373693,86.96967,104.0081,25046.08,7.146732
2007,Sweden,95.15904,3.753451,167951.0,0.17819,491587.9,220158.0,147000000000.0,6.757913,100.2982,135.6021,27308.95,6.223433
2008,Sweden,96.74829,3.753451,171450.5,0.154132,486086.3,220158.0,142000000000.0,6.595596,105.2273,100.8027,26133.85,6.27854
2009,Sweden,98.86323,3.753451,139097.2,0.359148,465797.5,220158.0,115000000000.0,7.648044,91.38934,78.10133,43081.4,8.450261
2010,Sweden,100.346,3.753451,160335.2,0.287798,491039.1,220158.0,125000000000.0,7.205405,100.0,106.8673,42782.83,8.68735
2011,Sweden,101.2022,3.753451,171128.5,0.249878,507083.7,220158.0,129000000000.0,6.493386,112.1413,120.2722,44242.61,7.868846
2012,Sweden,102.1127,3.753451,167198.9,0.277615,506883.3,220158.0,125000000000.0,6.770732,109.9679,113.8653,45736.66,8.083351
2013,Sweden,102.4965,3.753451,163907.1,0.377484,512465.0,220158.0,120000000000.0,6.512913,117.2019,138.4002,60712.5,8.108924
2014,Sweden,102.9922,3.753451,164596.2,0.356709,524993.2,220158.0,117000000000.0,6.862425,115.1508,152.086,57909.34,8.037804
2015,Sweden,104.1456,3.753451,170428.6,0.390111,546244.9,220158.0,120000000000.0,8.430864,98.13716,143.6675,54009.95,7.495251
2016,Sweden,105.38,3.753451,175615.5,0.389383,556422.1,220158.0,123000000000.0,8.56271,99.40336,134.8611,54919.97,7.054885
2017,Sweden,106.8494,3.753451,181854.8,0.370545,568578.0,220158.0,129000000000.0,8.546526,101.9054,156.8565,57152.69,6.781556
2018,Sweden,107.994,3.753451,186270.6,0.325745,579274.7,220158.0,133000000000.0,8.692086,101.6513,155.4991,55582.15,6.440264
2019,Sweden,109.4257,3.753451,189710.6,0.311303,594489.2,220158.0,136000000000.0,9.456395,95.76581,151.4228,49528.78,6.924409
2020,Sweden,111.0305,3.753451,186826.1,0.338456,581811.5,220158.0,130000000000.0,9.210919,100.9579,173.2139,50796.26,8.520149
2021,Sweden,112.9858,3.753451,193596.6,0.293678,610870.6,220158.0,138000000000.0,8.576598,114.2833,251.9646,54889.7,8.868471
2022,Sweden,118.1716,3.753451,193884.4,0.281692,618878.8,220158.0,142000000000.0,10.11514,95.08619,191.6574,57164.73,7.465425
2023,Sweden,125.8351,3.753451,199366.3,0.27309,619187.3,220158.0,144000000000.0,10.61085,85.47614,184.1494,52713.02,7.671082
2024,Sweden,129.9874,3.753451,198034.4,0.275274,625267.5,220158.0,142000000000.0,10.56837,85.92922,213.471,52207.24,8.350263
2025,Sweden,133.0716,3.753451,198034.4,0.275274,636697.1,220158.0,150000000000.0,9.822372,95.87698,235.3324,56741.24,8.878798
2026,Sweden,133.5307,3.753451,198034.4,0.275274,636697.1,220158.0,150000000000.0,9.207422,95.87698,270.9236,56741.24,8.878798
1997,Switzerland,96.41938,3.753451,243224.5,0.432026,459411.9,220158.0,97600000000.0,1.45041,51.33878,56.70224,43811.69,5.201972
1998,Switzerland,96.41938,3.753451,243224.5,0.432026,471960.4,220158.0,97600000000.0,1.449964,51.33878,77.11799,46239.81,3.840284
1999,Switzerland,96.41938,3.753451,243224.5,0.432026,479734.7,220158.0,97600000000.0,1.501994,51.33878,75.03629,40772.89,2.713548
2000,Switzerland,96.41938,3.753451,243224.5,0.432026,497626.6,220158.0,97600000000.0,1.688186,51.33878,72.03045,35819.22,1.817696
2001,Switzerland,96.41938,3.753451,243224.5,0.432026,505742.5,220158.0,97600000000.0,1.687183,52.52643,64.97288,35114.62,1.700255
2002,Switzerland,96.41938,3.753451,243224.5,0.432026,507667.3,220158.0,97600000000.0,1.556103,56.84035,57.8413,43086.98,2.550812
2003,Switzerland,96.41938,3.753451,243224.5,0.432026,505950.8,220158.0,97600000000.0,1.344777,65.52607,56.79164,50383.57,3.699936
2004,Switzerland,96.41938,3.753451,243224.5,0.432026,518638.7,220158.0,97600000000.0,1.242523,71.7691,71.49112,57863.33,3.877498
2005,Switzerland,96.41938,3.753451,243224.5,0.432026,534214.7,220158.0,97600000000.0,1.246067,73.09324,81.54974,38372.16,3.763605
2006,Switzerland,97.02716,3.753451,243224.5,0.432026,556614.9,220158.0,97600000000.0,1.253335,74.57601,101.7302,40277.66,3.329346
2007,Switzerland,97.72103,3.753451,243224.5,0.432026,578977.8,220158.0,97600000000.0,1.200075,81.32175,118.2926,46510.64,2.761496
2008,Switzerland,98.98442,3.753451,243224.5,0.432026,593043.1,220158.0,97600000000.0,1.082515,93.11032,101.6033,46863.68,2.573752
2009,Switzerland,99.69567,3.753451,243224.5,0.432026,581452.7,220158.0,97600000000.0,1.085585,93.45071,82.92466,100034.2,3.712967
2010,Switzerland,99.86784,3.753451,243224.5,0.432026,600220.8,220158.0,97600000000.0,1.042843,100.0,98.30104,225283.0,3.515214
2011,Switzerland,99.8261,3.753451,243224.5,0.432026,609061.4,220158.0,97600000000.0,0.887473,118.802,107.4522,281187.1,2.836459
2012,Switzerland,98.84965,3.753451,243224.5,0.432026,616353.8,220158.0,97600000000.0,0.937519,116.2382,106.5533,477458.0,2.906197
2013,Switzerland,98.90877,3.753451,243224.5,0.432026,627741.3,220158.0,97600000000.0,0.926745,119.8298,133.759,497760.3,3.159488
2014,Switzerland,98.88877,3.753451,243224.5,0.432026,643319.8,220158.0,97600000000.0,0.915291,122.5726,148.0155,507158.2,3.043075
2015,Switzerland,98.73661,3.753451,243224.5,0.432026,652318.4,220158.0,97600000000.0,0.962246,116.5079,146.8418,568581.4,3.180613
2016,Switzerland,98.31664,3.753451,243224.5,0.432026,665063.5,220158.0,97600000000.0,0.985668,112.3865,128.7118,642167.5,3.325183
2017,Switzerland,98.73835,3.753451,243224.5,0.432026,674778.1,220158.0,97600000000.0,0.984386,114.3499,142.9711,769367.7,3.088182
2018,Switzerland,99.12702,3.753451,243224.5,0.432026,697422.2,220158.0,97600000000.0,0.977033,116.219,143.8602,745803.0,2.541583
2019,Switzerland,99.59046,3.753451,243224.5,0.432026,705164.8,220158.0,97600000000.0,0.993564,115.3769,154.9212,805771.5,2.304409
2020,Switzerland,99.08876,3.753451,243224.5,0.432026,688489.1,220158.0,97600000000.0,0.938959,123.8891,170.7178,1022415.0,3.186521
2021,Switzerland,99.39135,3.753451,243224.5,0.432026,730947.5,220158.0,97600000000.0,0.913911,132.8838,201.4313,1051269.0,2.984199
2022,Switzerland,100.9486,3.753451,243224.5,0.432026,757220.2,220158.0,97600000000.0,0.954942,127.3948,188.0968,864925.3,2.159532
2023,Switzerland,102.5729,3.753451,243224.5,0.432026,763847.1,220158.0,97600000000.0,0.898633,133.0688,194.8204,796678.6,1.981187
2024,Switzerland,103.6867,3.753451,243224.5,0.432026,774459.4,220158.0,97600000000.0,0.880408,137.1831,211.3263,823937.4,2.387898
2025,Switzerland,104.3432,3.753451,243224.5,0.432026,784309.0,220158.0,97600000000.0,0.831483,148.0994,234.7519,931686.7,2.840342
2026,Switzerland,104.7475,3.753451,243224.5,0.432026,784309.0,220158.0,97600000000.0,0.786569,148.0994,265.0776,931686.7,2.984044
1996,"Taiwan, China",94.87454,3.753451,93402.88,0.767326,248291.3,126174.1,97600000000.0,28.65708,91.92693,115.4566,107360.4,2.725
1997,"Taiwan, China",94.87454,3.753451,100568.8,0.767326,248291.3,149325.9,97600000000.0,28.65708,91.92693,115.4566,107360.4,2.725
1998,"Taiwan, China",95.66403,3.753451,100790.8,0.767326,258731.5,158241.0,97600000000.0,33.38353,91.92693,91.31537,107360.4,2.7
1999,"Taiwan, China",96.40451,3.753451,116646.6,0.767326,276149.2,167931.6,97600000000.0,32.25362,91.92693,90.20352,107360.4,2.925
2000,"Taiwan, China",97.4346,3.753451,139159.3,0.767326,293586.0,197238.1,97600000000.0,31.2372,91.92693,100.0078,107360.4,3.0
2001,"Taiwan, China",97.69924,3.753451,124337.8,1.126257,289470.4,168181.6,97600000000.0,33.80482,91.92693,57.40929,122807.4,4.561667
2002,"Taiwan, China",97.69301,3.753451,136778.7,1.422487,305344.0,179237.6,97600000000.0,34.53488,91.92693,59.77165,162301.2,5.171667
2003,"Taiwan, China",97.01757,3.753451,152829.0,1.602745,318243.4,192659.5,97600000000.0,34.40499,91.92693,58.89343,207340.4,4.995
2004,"Taiwan, China",97.33658,3.753451,176393.3,1.422758,340367.4,227178.1,97600000000.0,33.41655,91.92693,71.09287,242477.8,4.419167
2005,"Taiwan, China",97.48628,3.753451,189236.0,1.380769,358690.1,230576.6,97600000000.0,32.1657,91.92693,74.55041,253970.8,4.126667
2006,"Taiwan, China",97.99152,3.753451,210536.0,1.2987,379388.1,239441.6,97600000000.0,32.5276,91.92693,82.75994,266864.6,3.904167
2007,"Taiwan, China",99.01804,3.753451,225855.0,1.224105,405376.5,238933.3,97600000000.0,32.8525,91.92693,101.6828,271063.8,3.91
2008,"Taiwan, China",100.286,3.753451,229058.4,1.206211,408614.4,228902.4,97600000000.0,31.53225,91.92693,88.84174,292441.2,4.145833
2009,"Taiwan, China",99.73802,3.753451,204474.1,1.975536,402020.8,193287.1,97600000000.0,33.0338,91.92693,76.46217,348945.3,5.850833
2010,"Taiwan, China",100.2326,3.753451,258198.1,1.501522,443209.0,250062.6,97600000000.0,31.49765,91.92693,99.2491,382739.1,5.225833
2011,"Taiwan, China",100.9935,3.753451,269050.9,1.350491,459488.5,243603.0,97600000000.0,29.39057,91.92693,109.7728,386276.7,4.389167
2012,"Taiwan, China",101.6351,3.753451,268259.4,1.467375,469693.3,239042.8,97600000000.0,29.57536,91.92693,99.47078,403901.6,4.236667
2013,"Taiwan, China",101.9987,3.753451,278414.5,1.512259,481356.2,251938.8,97600000000.0,29.70163,91.92693,107.098,417545.1,4.175833
2014,"Taiwan, China",102.3774,3.753451,292599.6,1.499913,504070.2,266512.4,97600000000.0,30.3286,91.92693,116.4903,419670.6,3.958333
2015,"Taiwan, China",102.7525,3.753451,285895.0,1.815927,511455.8,269051.8,97600000000.0,31.77071,91.92693,111.4816,426691.6,3.785833
