Year,Country,Core_CPI,Inflation,Exports,Foreign_Reserves,GDP,Imports,Industrial_Production,Exchange_Rate,Retail_Sales,Stock_Market,Total_Reserves,Unemployment,Trade_Balance,Trade_Openness,Reserve_Adequacy,Stock_to_GDP,GDP_Growth,Export_Growth,Import_Growth,Stock_Growth,Exchange_Rate_Change,Inflation_Lag,GDP_Growth_Lag,Unemployment_Lag,GDP_Growth_Rolling_3Y,Inflation_Rolling_3Y,Recession,Anomaly,Anomaly_Label
2016,Sri Lanka,101.8832,3.753451,243224.5,0.313869,72936.52,220158.0,22900000000.0,146.1561,91.92693,141.8291,6019.04,4.4,23066.5,0.3162544634704261,0.0825243650231735,0.0019445553475817,4.947804178255755,0.0,0.0,-16.68271380039793,7.427435299997809,3.753451,-3.796778326683359,4.7,2.007248701582047,3.753451,0,1,Normal
2017,Sri Lanka,101.8832,3.753451,243224.5,0.379821,77549.49,220158.0,23500000000.0,152.5293,91.92693,136.503,7958.65,4.2,23066.5,0.2974423171577272,0.1026267226257709,0.0017602049994139,6.324636821169971,0.0,0.0,-3.7552942238229137,4.360543282148321,3.753451,4.947804178255755,4.4,2.4918875575807893,3.753451,0,1,Normal
2018,Sri Lanka,101.8832,3.753451,243224.5,0.310252,79400.37,220158.0,23700000000.0,162.6012,91.92693,124.9245,6919.22,4.4,23066.5,0.2905087218107422,0.0871434226314058,0.0015733490914462,2.386708152432715,0.0,0.0,-8.482231159754727,6.603255899030547,3.753451,6.324636821169971,4.2,4.553049717286147,3.753451,0,1,Normal
2019,Sri Lanka,101.8832,3.753451,243224.5,0.382835,79235.33,220158.0,24000000000.0,178.73,91.92693,104.3842,7642.39,4.8,23066.5,0.2911138251080673,0.0964517974494458,0.0013173946521078,-0.2078579734578034,0.0,0.0,-16.44217107132707,9.919237988403529,3.753451,2.386708152432715,4.4,2.834495666714961,3.753451,1,1,Normal
2020,Sri Lanka,101.8832,3.753451,243224.5,0.352965,75295.39,220158.0,21500000000.0,185.4433,91.92693,97.35118,5664.27,5.5,23066.5,0.3063467763431466,0.075227314713424,0.0012929235109878,-4.972453575949009,0.0,0.0,-6.73762887486804,3.75611257203603,3.753451,-0.2078579734578034,4.8,-0.931201132324699,3.753451,1,1,Normal
2021,Sri Lanka,101.8832,3.753451,243224.5,0.152114,78599.34,220158.0,23200000000.0,198.4335,91.92693,139.225,3139.23,5.1,23066.5,0.2934693853663402,0.0399396483481922,0.0017713253062939,4.387984443669124,0.0,0.0,43.01316121694671,7.004944368440391,3.753451,-4.972453575949009,5.5,-0.2641090352458961,3.753451,0,1,Normal
2022,Sri Lanka,101.8832,3.753451,243224.5,0.103973,72752.33,220158.0,20400000000.0,324.3985,91.92693,101.753,1898.0,4.7,23066.5,0.3170551376155238,0.0260885115294589,0.0013986218723166,-7.439006485296185,0.0,0.0,-26.914706410486623,63.479704787750045,3.753451,4.387984443669124,5.1,-2.6744918725253566,3.753451,1,-1,Anomaly
2023,Sri Lanka,101.8832,3.753451,243224.5,0.261296,71380.7,220158.0,19600000000.0,327.4696,91.92693,99.32783,4392.0,4.7,23066.5,0.3231475735037622,0.0615292368945667,0.0013915222181906,-1.8853416790912456,0.0,0.0,-2.383389187542373,0.9467059804530552,3.753451,-7.439006485296185,4.7,-1.6454545735727688,3.753451,1,1,Normal
2024,Sri Lanka,101.8832,3.753451,243224.5,0.325322,74913.43,220158.0,20600000000.0,301.6448,91.92693,127.9163,6122.0,4.7,23066.5,0.3079087421307501,0.0817209944865693,0.0017075216019343,4.949138912899409,0.0,0.0,28.781933522558575,-7.886167143453937,3.753451,-1.8853416790912456,4.7,-1.4584030838293405,3.753451,0,1,Normal
2025,Sri Lanka,101.8832,3.753451,243224.5,0.325322,78635.98,220158.0,21700000000.0,300.5704,91.92693,202.9181,6838.0,4.7,23066.5,0.2933326449292042,0.0869576496662214,0.0025804739764163,4.96913570770956,0.0,0.0,58.63349706018701,-0.3561805143002527,3.753451,4.949138912899409,4.7,2.677644313839241,3.753451,0,1,Normal
2026,Sri Lanka,101.8832,3.753451,243224.5,0.325322,78635.98,220158.0,21700000000.0,311.3833,91.92693,234.898,6838.0,4.7,23066.5,0.2933326449292042,0.0869576496662214,0.0029871567697127,0.0,0.0,0.0,15.760003666503874,3.597460029330901,3.753451,4.96913570770956,4.7,3.30609154020299,3.753451,0,1,Normal
1999,Sweden,86.62718,3.753451,118298.1,0.221991,383280.7,220158.0,120000000000.0,8.264575,53.66478,65.51059,15303.08,7.564602,-101859.9,-0.2657579679853433,0.0399265603511995,0.000170920659454,3.9284660654980375,5.083624101933659,0.0,11.69739638800027,3.895221466598264,3.753451,4.138131423871094,8.813132,2.6888658297897106,3.753451,0,1,Normal
2000,Sweden,87.22385,3.753451,129792.1,0.205814,401745.9,220158.0,123000000000.0,9.168,51.78681,89.1968,15134.47,6.330908,-90365.9,-0.224932973802595,0.0376717472412288,0.0002220229254362,4.817670182714662,9.716132380824384,0.0,36.156306942129525,10.931294107682476,3.753451,3.9284660654980375,7.564602,4.294755890694598,3.753451,0,1,Normal
2001,Sweden,88.99942,3.753451,128060.1,0.221124,407920.0,220158.0,123000000000.0,10.33662,47.16302,55.46058,14239.09,5.978618,-92097.9,-0.2257744165522651,0.0349065748185918,0.0001359594528338,1.5368171772256911,-1.334441772650263,0.0,-37.82223129080864,12.7467277486911,3.753451,4.817670182714662,6.330908,3.4276511418127966,3.753451,0,1,Normal
2002,Sweden,90.41012,3.753451,130368.7,0.256664,417162.8,220158.0,124000000000.0,9.716934,52.64274,44.74022,17411.11,6.096236,-89789.3,-0.2152380317708098,0.0417369669587029,0.0001072488246794,2.2658364385173435,1.802747303805008,0.0,-19.329693270427395,-5.995054476221428,3.753451,1.5368171772256911,5.978618,2.873441266152566,3.753451,0,1,Normal
2003,Sweden,91.63894,3.753451,136567.4,0.237494,425576.4,220158.0,127000000000.0,8.07742,65.87689,48.17627,19991.2,6.71375,-83590.6,-0.1964173765274578,0.0469744092952522,0.000113202400321,2.016862481506032,4.754745579268649,0.0,7.680002467578384,-16.87275019054364,3.753451,2.2658364385173435,6.096236,1.9398386990830223,3.753451,0,1,Normal
2004,Sweden,92.45298,3.753451,149948.0,0.223405,440817.0,220158.0,132000000000.0,7.34514,75.72618,67.89042,22481.75,7.527585,-70210.0,-0.1592724418522879,0.0510001882867493,0.0001540104397062,3.5811666248410257,9.797799474838076,0.0,40.92087245442622,-9.06576604906022,3.753451,2.016862481506032,6.71375,2.6212885149548004,3.753451,0,1,Normal
2005,Sweden,92.82229,3.753451,155590.5,0.200803,453077.6,220158.0,135000000000.0,7.475822,79.50501,80.95365,22360.94,7.911494,-64567.5,-0.1425087004963388,0.0493534440899307,0.0001786750216739,2.7813355655521343,3.762971163336615,0.0,19.241639689370004,1.779162820586122,3.753451,3.5811666248410257,7.527585,2.793121557299731,3.753451,0,1,Normal
2006,Sweden,93.46442,3.753451,166073.3,0.1964,475526.0,220158.0,142000000000.0,7.373693,86.96967,104.0081,25046.08,7.146732,-54084.70000000001,-0.1137365780209704,0.0526702640865063,0.0002187222149787,4.9546479455174985,6.737429341765711,0.0,28.47858002696606,-1.36612401953925,3.753451,2.7813355655521343,7.911494,3.7723833786368863,3.753451,0,1,Normal
2007,Sweden,95.15904,3.753451,167951.0,0.17819,491587.9,220158.0,147000000000.0,6.757913,100.2982,135.6021,27308.95,6.223433,-52207.0,-0.1062007425325155,0.0555525268217545,0.0002758450726716,3.377712259687171,1.1306453234806613,0.0,30.376480293361773,-8.351039296048802,3.753451,4.9546479455174985,7.146732,3.704565256918935,3.753451,0,1,Normal
2008,Sweden,96.74829,3.753451,171450.5,0.154132,486086.3,220158.0,142000000000.0,6.595596,105.2273,100.8027,26133.85,6.27854,-48707.5,-0.1002034000958266,0.0537638069618501,0.0002073761387638,-1.1191487829541824,2.08364344362344,0.0,-25.662876902348863,-2.4018805805875343,3.753451,3.377712259687171,6.223433,2.404403807416829,3.753451,1,1,Normal
2009,Sweden,98.86323,3.753451,139097.2,0.359148,465797.5,220158.0,115000000000.0,7.648044,91.38934,78.10133,43081.4,8.450261,-81060.79999999999,-0.1740258374078864,0.0924895474964979,0.0001676722824832,-4.173909036317214,-18.87034450176581,0.0,-22.520597166544142,15.956829375237657,3.753451,-1.1191487829541824,6.27854,-0.6384485198614085,3.753451,1,1,Normal
2010,Sweden,100.346,3.753451,160335.2,0.287798,491039.1,220158.0,125000000000.0,7.205405,100.0,106.8673,42782.83,8.68735,-59822.79999999999,-0.1218289948804484,0.0871271350896496,0.0002176350111426,5.419007186599312,15.268459753323585,0.0,36.83160069105096,-5.787610531529364,3.753451,-4.173909036317214,8.450261,0.0419831224426383,3.753451,0,1,Normal
2011,Sweden,101.2022,3.753451,171128.5,0.249878,507083.7,220158.0,129000000000.0,6.493386,112.1413,120.2722,44242.61,7.868846,-49029.5,-0.0966891659108742,0.0872491267220776,0.0002371841177304,3.2674791070609333,6.731709568454081,0.0,12.54350021007362,-9.881734614501193,3.753451,5.419007186599312,8.68735,1.5041924191143436,3.753451,0,1,Normal
2012,Sweden,102.1127,3.753451,167198.9,0.277615,506883.3,220158.0,125000000000.0,6.770732,109.9679,113.8653,45736.66,8.083351,-52959.100000000006,-0.104479867456671,0.0902311439339193,0.0002246380971714,-0.0395201028942637,-2.296286124169855,0.0,-5.326999921843944,4.271207656529263,3.753451,3.2674791070609333,7.868846,2.8823220635886604,3.753451,1,1,Normal
2013,Sweden,102.4965,3.753451,163907.1,0.377484,512465.0,220158.0,120000000000.0,6.512913,117.2019,138.4002,60712.5,8.108924,-56250.9,-0.1097653498287687,0.1184715053710985,0.0002700676143736,1.1011804886844834,-1.9687928568908,0.0,21.54730194361232,-3.8078452964908314,3.753451,-0.0395201028942637,8.083351,1.4430464976170512,3.753451,0,1,Normal
2014,Sweden,102.9922,3.753451,164596.2,0.356709,524993.2,220158.0,117000000000.0,6.862425,115.1508,152.086,57909.34,8.037804,-55561.79999999999,-0.1058333707941359,0.110304933473424,0.0002896913712406,2.4446937839657235,0.42042107998983,0.0,9.88856952518855,5.366446626878019,3.753451,1.1011804886844834,8.108924,1.168784723251981,3.753451,0,1,Normal
2015,Sweden,104.1456,3.753451,170428.6,0.390111,546244.9,220158.0,120000000000.0,8.430864,98.13716,143.6675,54009.95,7.495251,-49729.4,-0.0910386531755262,0.0988749734780132,0.0002630093205446,4.047995288319939,3.543459691049966,0.0,-5.5353549965151405,22.85546290123388,3.753451,2.4446937839657235,8.037804,2.531289853656715,3.753451,0,1,Normal
2016,Sweden,105.38,3.753451,175615.5,0.389383,556422.1,220158.0,123000000000.0,8.56271,99.40336,134.8611,54919.97,7.054885,-44542.5,-0.0800516370575503,0.098701992605973,0.0002423719331061,1.863120369636384,3.043444586178601,0.0,-6.129709224424451,1.56384920928625,3.753451,4.047995288319939,7.495251,2.7852698139740157,3.753451,0,1,Normal
2017,Sweden,106.8494,3.753451,181854.8,0.370545,568578.0,220158.0,129000000000.0,8.546526,101.9054,156.8565,57152.69,6.781556,-38303.20000000001,-0.0673666585763079,0.1005186447593821,0.0002758750778257,2.184654419729193,3.552818515449929,0.0,16.309669726852306,-0.1890055835126802,3.753451,1.863120369636384,7.054885,2.698590025895172,3.753451,0,1,Normal
2018,Sweden,107.994,3.753451,186270.6,0.325745,579274.7,220158.0,133000000000.0,8.692086,101.6513,155.4991,55582.15,6.440264,-33887.399999999994,-0.0584997066158767,0.0959512818357163,0.0002684375823767,1.881307401974741,2.4282009603266097,0.0,-0.8653769528199406,1.7031481563386075,3.753451,2.184654419729193,6.781556,1.9763607304467727,3.753451,0,1,Normal
2019,Sweden,109.4257,3.753451,189710.6,0.311303,594489.2,220158.0,136000000000.0,9.456395,95.76581,151.4228,49528.78,6.924409,-30447.399999999998,-0.0512160691901551,0.0833131703654162,0.000254710766823,2.626474106326415,1.8467756049532325,0.0,-2.621429963260236,8.793159662709282,3.753451,1.881307401974741,6.440264,2.2308119760101164,3.753451,0,1,Normal
2020,Sweden,111.0305,3.753451,186826.1,0.338456,581811.5,220158.0,130000000000.0,9.210919,100.9579,173.2139,50796.26,8.520149,-33331.899999999994,-0.0572898610632481,0.0873070745421842,0.0002977148096935,-2.132536638176097,-1.520473816434087,0.0,14.390897539868508,-2.59587295158461,3.753451,2.626474106326415,6.924409,0.7917482900416865,3.753451,1,1,Normal
2021,Sweden,112.9858,3.753451,193596.6,0.293678,610870.6,220158.0,138000000000.0,8.576598,114.2833,251.9646,54889.7,8.868471,-26561.399999999998,-0.0434812217186422,0.0898548727013544,0.0004124680415132,4.994590172246505,3.623958322739696,0.0,45.46442288984891,-6.886620108156416,3.753451,-2.132536638176097,8.520149,1.829509213465608,3.753451,0,1,Normal
2022,Sweden,118.1716,3.753451,193884.4,0.281692,618878.8,220158.0,142000000000.0,10.11514,95.08619,191.6574,57164.73,7.465425,-26273.60000000001,-0.0424535466395035,0.0923682149073453,0.0003096848688305,1.310948668997991,0.1486596355514402,0.0,-23.934790839665578,17.938837753617463,3.753451,4.994590172246505,8.868471,1.391000734356133,3.753451,0,1,Normal
2023,Sweden,125.8351,3.753451,199366.3,0.27309,619187.3,220158.0,144000000000.0,10.61085,85.47614,184.1494,52713.02,7.671082,-20791.70000000001,-0.0335790155902745,0.0851325923512966,0.0002974050016852,0.0498482093747698,2.82740643393693,0.0,-3.917406789406508,4.90067364366682,3.753451,1.310948668997991,7.465425,2.1184623502064217,3.753451,1,1,Normal
2024,Sweden,129.9874,3.753451,198034.4,0.275274,625267.5,220158.0,142000000000.0,10.56837,85.92922,213.471,52207.24,8.350263,-22123.60000000001,-0.0353826162402491,0.0834958477771513,0.0003414074775995,0.9819645848679226,-0.6680667695593501,0.0,15.922723614630296,-0.4003449299537664,3.753451,0.0498482093747698,7.671082,0.7809204877468945,3.753451,1,1,Normal
2025,Sweden,133.0716,3.753451,198034.4,0.275274,636697.1,220158.0,150000000000.0,9.822372,95.87698,235.3324,56741.24,8.878798,-22123.60000000001,-0.0347474489831978,0.0891181065533359,0.0003696143739307,1.8279536358438488,0.0,0.0,10.24092265459946,-7.058780114625063,3.753451,0.9819645848679226,8.350263,0.9532554766955136,3.753451,0,1,Normal
2026,Sweden,133.5307,3.753451,198034.4,0.275274,636697.1,220158.0,150000000000.0,9.207422,95.87698,270.9236,56741.24,8.878798,-22123.60000000001,-0.0347474489831978,0.0891181065533359,0.0004255141102417,0.0,0.0,0.0,15.123799357844492,-6.260707698710666,3.753451,1.8279536358438488,8.878798,0.9366394069039238,3.753451,1,1,Normal
2000,Switzerland,96.41938,3.753451,243224.5,0.432026,497626.6,220158.0,97600000000.0,1.688186,51.33878,72.03045,35819.22,1.817696,23066.5,0.0463530285559493,0.071980115210883,0.0001447479897577,3.7295405147886873,0.0,0.0,-4.005848370168607,12.396321157075183,3.753451,1.647235657906898,2.713548,2.7027343417187715,3.753451,0,1,Normal
2001,Switzerland,96.41938,3.753451,243224.5,0.432026,505742.5,220158.0,97600000000.0,1.687183,52.52643,64.97288,35114.62,1.700255,23066.5,0.0456091785839631,0.0694318155978586,0.0001284702788474,1.6309216589306177,0.0,0.0,-9.79803680249116,-0.059412884599197,3.753451,3.7295405147886873,1.817696,2.335899277208734,3.753451,0,1,Normal
2002,Switzerland,96.41938,3.753451,243224.5,0.432026,507667.3,220158.0,97600000000.0,1.556103,56.84035,57.8413,43086.98,2.550812,23066.5,0.0454362532312008,0.0848724745517389,0.0001139354455171,0.3805889360692482,0.0,0.0,-10.976241164005671,-7.769163155389791,3.753451,1.6309216589306177,1.700255,1.913683703262851,3.753451,0,1,Normal
2003,Switzerland,96.41938,3.753451,243224.5,0.432026,505950.8,220158.0,97600000000.0,1.344777,65.52607,56.79164,50383.57,3.699936,23066.5,0.0455904012801244,0.0995819553996159,0.0001122473568576,-0.3381151395805859,0.0,0.0,-1.8147240812360632,-13.580463504022555,3.753451,0.3805889360692482,2.550812,0.5577984851397599,3.753451,1,1,Normal
2004,Switzerland,96.41938,3.753451,243224.5,0.432026,518638.7,220158.0,97600000000.0,1.242523,71.7691,71.49112,57863.33,3.877498,23066.5,0.0444750844855966,0.1115677059964865,0.0001378437821936,2.5077339535781062,0.0,0.0,25.8831757631933,-7.603788583534654,3.753451,-0.3381151395805859,3.699936,0.8500692500222562,3.753451,0,1,Normal
2005,Switzerland,96.41938,3.753451,243224.5,0.432026,534214.7,220158.0,97600000000.0,1.246067,73.09324,81.54974,38372.16,3.763605,23066.5,0.0431783326067216,0.071829097926358,0.0001526534930618,3.0032467688970943,0.0,0.0,14.069747403593636,0.2852261084905549,3.753451,2.5077339535781062,3.877498,1.724288527631538,3.753451,0,1,Normal
2006,Switzerland,97.02716,3.753451,243224.5,0.432026,556614.9,220158.0,97600000000.0,1.253335,74.57601,101.7302,40277.66,3.329346,23066.5,0.0414406800824052,0.0723618070590636,0.0001827658584058,4.193108126751288,0.0,0.0,24.74619784195511,0.5832752171432309,3.753451,3.0032467688970943,3.763605,3.2346962830754964,3.753451,0,1,Normal
2007,Switzerland,97.72103,3.753451,243224.5,0.432026,578977.8,220158.0,97600000000.0,1.200075,81.32175,118.2926,46510.64,2.761496,23066.5,0.039840042226144,0.0803323374402265,0.0002043128423922,4.01766104356891,0.0,0.0,16.280711135926197,-4.249462434225492,3.753451,4.193108126751288,3.329346,3.7380053130724313,3.753451,0,1,Normal
2008,Switzerland,98.98442,3.753451,243224.5,0.432026,593043.1,220158.0,97600000000.0,1.082515,93.11032,101.6033,46863.68,2.573752,23066.5,0.0388951494419208,0.0790223847136911,0.0001713253218863,2.4293332145032043,0.0,0.0,-14.108490302859176,-9.796054413265844,3.753451,4.01766104356891,2.761496,3.5467007949411347,3.753451,0,1,Normal
2009,Switzerland,99.69567,3.753451,243224.5,0.432026,581452.7,220158.0,97600000000.0,1.085585,93.45071,82.92466,100034.2,3.712967,23066.5,0.0396704667464782,0.1720418531034424,0.000142616346953,-1.9543942084479184,0.0,0.0,-18.38389107440408,0.2835988415865076,3.753451,2.4293332145032043,2.573752,1.497533349874732,3.753451,1,1,Normal
2010,Switzerland,99.86784,3.753451,243224.5,0.432026,600220.8,220158.0,97600000000.0,1.042843,100.0,98.30104,225283.0,3.515214,23066.5,0.0384300244176809,0.3753335439225032,0.0001637747975411,3.227794797410022,0.0,0.0,18.542590346466305,-3.9372319993367655,3.753451,-1.9543942084479184,3.712967,1.2342446011551027,3.753451,0,1,Normal
2011,Switzerland,99.8261,3.753451,243224.5,0.432026,609061.4,220158.0,97600000000.0,0.887473,118.802,107.4522,281187.1,2.836459,23066.5,0.0378722079580153,0.4616728297015702,0.0001764226069818,1.4728913093315033,0.0,0.0,9.309321651123948,-14.89869520148287,3.753451,3.227794797410022,3.515214,0.9154306327645356,3.753451,0,1,Normal
2012,Switzerland,98.84965,3.753451,243224.5,0.432026,616353.8,220158.0,97600000000.0,0.937519,116.2382,106.5533,477458.0,2.906197,23066.5,0.0374241223141643,0.7746492355526972,0.0001728768444357,1.1973177088549836,0.0,0.0,-0.836558023009315,5.639157472959755,3.753451,1.4728913093315033,2.836459,1.9660012718655029,3.753451,0,1,Normal
2013,Switzerland,98.90877,3.753451,243224.5,0.432026,627741.3,220158.0,97600000000.0,0.926745,119.8298,133.759,497760.3,3.159488,23066.5,0.0367452324707646,0.7929385879183032,0.0002130798148855,1.84755898316844,0.0,0.0,25.53247998888819,-1.1492033761449028,3.753451,1.1973177088549836,2.906197,1.505922667118309,3.753451,0,1,Normal
2014,Switzerland,98.88877,3.753451,243224.5,0.432026,643319.8,220158.0,97600000000.0,0.915291,122.5726,148.0155,507158.2,3.043075,23066.5,0.0358554174766578,0.7883453921362283,0.0002300807467763,2.4816751741521648,0.0,0.0,10.658348223297144,-1.2359386886360402,3.753451,1.84755898316844,3.159488,1.8421839553918629,3.753451,0,1,Normal
2015,Switzerland,98.73661,3.753451,243224.5,0.432026,652318.4,220158.0,97600000000.0,0.962246,116.5079,146.8418,568581.4,3.180613,23066.5,0.0353607992661252,0.8716317062342561,0.0002251075548382,1.3987755390087342,0.0,0.0,-0.7929574943164708,5.130062461009688,3.753451,2.4816751741521648,3.043075,1.9093365654431127,3.753451,0,1,Normal
2016,Switzerland,98.31664,3.753451,243224.5,0.432026,665063.5,220158.0,97600000000.0,0.985668,112.3865,128.7118,642167.5,3.325183,23066.5,0.0346831543153398,0.9655732121819948,0.0001935330987191,1.9538158052877288,0.0,0.0,-12.346620648888797,2.434096894141402,3.753451,1.3987755390087342,3.180613,1.9447555061495423,3.753451,0,1,Normal
2017,Switzerland,98.73835,3.753451,243224.5,0.432026,674778.1,220158.0,97600000000.0,0.984386,114.3499,142.9711,769367.7,3.088182,23066.5,0.0341838302102572,1.1401788232309258,0.0002118786901945,1.4607026246366006,0.0,0.0,11.07847143773919,-0.130064078371217,3.753451,1.9538158052877288,3.325183,1.604431322977688,3.753451,0,1,Normal
